0.671	4.55475	0	0	0.29102	0.291626	-0.153911	0.336575	-0.199452	-0.591615	-0.347054	-0.033005	0.833095	0.235176	0.017686	0.686547	0.985313	0.497522	0.367167	0.834715	0.447454	0.242394	1.16141	1.92578	0.301317	-0.333586	0.23378	1.11532	-0.107056	0.064877	0.359416	0.965989	-0.600468	-0.519322	0.563142	0.707427	
0.671473	4.55017	0	0	0.291429	0.303435	-0.145796	0.342587	-0.195792	-0.589411	-0.345832	-0.0257185	0.837977	0.234392	0.0205973	0.695621	0.983089	0.503809	0.364679	0.841747	0.447454	0.242394	1.16407	1.93492	0.322884	-0.344492	0.244148	1.11439	-0.109824	0.0603455	0.357568	0.961625	-0.609081	-0.523717	0.561294	0.703245	
0.672206	4.55017	0	0	0.291838	0.315245	-0.137682	0.3486	-0.192133	-0.587206	-0.344611	-0.018432	0.842858	0.233607	0.0235085	0.704695	0.980864	0.510096	0.36219	0.848779	0.447454	0.242394	1.16673	1.94406	0.344452	-0.355398	0.254517	1.11346	-0.112592	0.055814	0.355719	0.957261	-0.617693	-0.528113	0.559446	0.699062	
0.673078	4.55017	0	0	0.292247	0.327055	-0.129568	0.354612	-0.188474	-0.585002	-0.34339	-0.0111455	0.847739	0.232823	0.0264197	0.713769	0.978639	0.516383	0.359702	0.855811	0.447454	0.242394	1.16939	1.95321	0.366019	-0.366303	0.264885	1.11253	-0.115361	0.0512825	0.35387	0.952896	-0.626305	-0.532509	0.557599	0.694879	
0.673964	4.54407	0	0	0.292656	0.338864	-0.121453	0.360624	-0.184814	-0.582798	-0.342168	-0.003859	0.852621	0.232039	0.029331	0.722843	0.976415	0.52267	0.357214	0.862843	0.447454	0.242394	1.17205	1.96235	0.387586	-0.377209	0.275254	1.1116	-0.118129	0.046751	0.352022	0.948532	-0.634918	-0.536904	0.555751	0.690697	
0.674745	4.54254	0	0	0.294174	0.347549	-0.131982	0.380727	-0.183756	-0.585787	-0.349904	0.00726525	0.851514	0.235169	0.0163077	0.742347	0.974189	0.528961	0.357953	0.873186	0.455801	0.244024	1.1824	1.96649	0.397103	-0.370666	0.28025	1.12589	-0.118129	0.046751	0.353015	0.955314	-0.63128	-0.537612	0.556771	0.697218	
0.675297	4.53949	0	0	0.295692	0.356235	-0.142511	0.40083	-0.182698	-0.588777	-0.35764	0.0183895	0.850406	0.238298	0.0032845	0.76185	0.971963	0.535252	0.358691	0.883528	0.464149	0.245654	1.19274	1.97063	0.40662	-0.364123	0.285246	1.14019	-0.118129	0.046751	0.354008	0.962095	-0.627642	-0.538319	0.557791	0.703738	
0.675499	4.53491	0	0	0.29721	0.36492	-0.15304	0.420934	-0.181641	-0.591766	-0.365376	0.0295137	0.849298	0.241428	-0.00973875	0.781354	0.969736	0.541544	0.359429	0.893871	0.472496	0.247284	1.20309	1.97477	0.416136	-0.35758	0.290242	1.15448	-0.118129	0.046751	0.355001	0.968877	-0.624005	-0.539027	0.558812	0.710259	
0.675227	4.53033	0	0	0.298728	0.373605	-0.163569	0.441037	-0.180583	-0.594755	-0.373112	0.040638	0.848191	0.244558	-0.022762	0.800858	0.96751	0.547835	0.360168	0.904213	0.480843	0.248914	1.21344	1.97892	0.425653	-0.351037	0.295238	1.16878	-0.118129	0.046751	0.355994	0.975658	-0.620367	-0.539734	0.559832	0.716779	
0.674362	4.5227	0	0	0.296499	0.379905	-0.166269	0.439021	-0.183187	-0.599944	-0.371249	0.035374	0.84663	0.235959	-0.0273435	0.79652	0.96751	0.547835	0.356939	0.900908	0.484478	0.251266	1.2161	1.98809	0.436659	-0.348641	0.301585	1.1793	-0.127703	0.0614625	0.350857	0.990175	-0.624981	-0.526694	0.555692	0.728479	
0.672779	4.51813	0	0	0.294269	0.386205	-0.16897	0.437005	-0.18579	-0.605133	-0.369387	0.03011	0.845069	0.227359	-0.031925	0.792183	0.96751	0.547835	0.353711	0.897603	0.488112	0.253618	1.21877	1.99727	0.447665	-0.346246	0.307932	1.18982	-0.137278	0.076174	0.34572	1.00469	-0.629595	-0.513653	0.551553	0.740179	
0.670358	4.51813	0	0	0.29204	0.392506	-0.171671	0.434988	-0.188393	-0.610321	-0.367524	0.024846	0.843507	0.21876	-0.0365065	0.787845	0.96751	0.547835	0.350483	0.894298	0.491747	0.25597	1.22143	2.00644	0.45867	-0.343851	0.314279	1.20034	-0.146852	0.0908855	0.340584	1.01921	-0.63421	-0.500613	0.547413	0.751879	
0.667085	4.51202	0	0	0.289811	0.398806	-0.174371	0.432972	-0.190997	-0.61551	-0.365661	0.019582	0.841946	0.210161	-0.041088	0.783508	0.96751	0.547835	0.347254	0.890993	0.495381	0.258322	1.2241	2.01562	0.469676	-0.341455	0.320626	1.21086	-0.156427	0.105597	0.335447	1.03373	-0.638824	-0.487572	0.543273	0.763579	
