8.14209	0	0	0.306832	0.144151	0.393403	0.960493	0.243051	0.775124	0.488416	1.06259	1.50097	1.91552	0.625088	1.03553	1.60173	1.8118	2.91446	3.49539	0.43539	0.614572	1.0857	1.4341	0.74833	1.07678	0.597171	1.24076	0.745556	0.92255	0.616928	0.607812	0.425018	-0.073872	0.398901	0.462477	
8.13599	0	0	0.3077	0.152048	0.39383	0.968544	0.249708	0.789482	0.490119	1.07269	1.50895	1.93001	0.621001	1.04708	1.59392	1.80479	2.89704	3.49256	0.43539	0.614572	1.08268	1.43291	0.741444	1.07563	0.594492	1.24834	0.744445	0.92569	0.614021	0.616027	0.423804	-0.0704417	0.398901	0.462477	
8.13141	0	0	0.308569	0.159945	0.394258	0.976595	0.256364	0.80384	0.491821	1.08279	1.51692	1.9445	0.616914	1.05863	1.58611	1.79778	2.87961	3.48973	0.43539	0.614572	1.07965	1.43172	0.734558	1.07448	0.591813	1.25591	0.743334	0.928829	0.611115	0.624241	0.42259	-0.0670115	0.398901	0.462477	
8.12225	0	0	0.309437	0.167842	0.394686	0.984647	0.263021	0.818199	0.493524	1.09289	1.52489	1.95899	0.612827	1.07018	1.5783	1.79077	2.86219	3.4869	0.43539	0.614572	1.07663	1.43052	0.727672	1.07332	0.589134	1.26348	0.742223	0.931969	0.608209	0.632455	0.421377	-0.0635813	0.398901	0.462477	
8.11462	0	0	0.310305	0.175739	0.395113	0.992698	0.269678	0.832557	0.495226	1.10299	1.53286	1.97348	0.60874	1.08173	1.57049	1.78375	2.84477	3.48407	0.43539	0.614572	1.0736	1.42933	0.720786	1.07217	0.586455	1.27105	0.741112	0.935109	0.605302	0.64067	0.420163	-0.060151	0.398901	0.462477	
8.10547	0	0	0.312031	0.16051	0.393823	0.968579	0.26576	0.818744	0.491818	1.08281	1.52311	1.94923	0.595679	1.05186	1.55296	1.75599	2.81831	3.44479	0.425192	0.595129	1.05672	1.39928	0.703677	1.03829	0.572254	1.24258	0.7267	0.927647	0.585059	0.639171	0.406584	-0.074976	0.38105	0.458901	
8.09784	0	0	0.313758	0.145281	0.392533	0.944461	0.261843	0.804932	0.48841	1.06263	1.51336	1.92498	0.582618	1.022	1.53542	1.72822	2.79186	3.40551	0.414995	0.575687	1.03983	1.36923	0.686567	1.00441	0.558053	1.21411	0.712289	0.920186	0.564816	0.637671	0.393006	-0.089801	0.363198	0.455325	
8.09326	0	0	0.315484	0.130052	0.391242	0.920343	0.257926	0.791119	0.485002	1.04245	1.50361	1.90073	0.569557	0.992138	1.51789	1.70046	2.76541	3.36623	0.404798	0.556245	1.02295	1.33917	0.669458	0.970532	0.543852	1.18564	0.697878	0.912725	0.544572	0.636172	0.379427	-0.104626	0.345347	0.451749	
8.08716	0	0	0.31721	0.114823	0.389952	0.896224	0.254008	0.777307	0.481594	1.02226	1.49385	1.87648	0.556496	0.962275	1.50035	1.67269	2.73895	3.32695	0.3946	0.536802	1.00606	1.30912	0.652349	0.936653	0.529651	1.15718	0.683466	0.905263	0.524329	0.634673	0.365848	-0.119451	0.327496	0.448173	
8.07953	0	0	0.318081	0.122711	0.386127	0.907034	0.26008	0.78503	0.4881	1.03369	1.49943	1.89033	0.555762	0.983403	1.49314	1.68342	2.73722	3.34218	0.395199	0.541996	1.01065	1.31559	0.654034	0.952414	0.536498	1.16719	0.683461	0.914906	0.525267	0.64668	0.358492	-0.1199	0.323991	0.458079	
8.07648	0	0	0.318952	0.130599	0.382302	0.917844	0.266153	0.792752	0.494606	1.04512	1.505	1.90417	0.555028	1.00453	1.48593	1.69415	2.73549	3.35741	0.395798	0.547191	1.01523	1.32205	0.65572	0.968175	0.543345	1.17721	0.683455	0.924549	0.526206	0.658688	0.351136	-0.120348	0.320485	0.467985	
