0.67	6.01349	0	0	0.3702	0.083729	0.580827	0.219219	0.35289	-0.217448	0.552896	-0.022453	0.222867	-0.136455	0.263136	0.023826	0.188576	-0.107463	0.377108	0.02509	0.082425	-0.047622	0.418379	-0.26846	0.105918	-0.065249	0.43312	0.01621	0.472762	-0.300084	1.13674	-0.731009	1.23763	-0.79427	0.69242	-0.102277	
0.672557	6.01654	0	0	0.37807	0.0825435	0.578587	0.22555	0.344276	-0.210177	0.555362	-0.0139003	0.222113	-0.134324	0.262433	0.0347435	0.18782	-0.105328	0.383109	0.0397805	0.0816695	-0.0454867	0.440348	-0.281175	0.101609	-0.0607835	0.44256	0.0253502	0.459748	-0.289946	1.13902	-0.730865	1.23252	-0.789289	0.699464	-0.100285	
0.673602	6.01349	0	0	0.385941	0.081358	0.576346	0.231882	0.335663	-0.202906	0.557828	-0.0053475	0.221359	-0.132194	0.26173	0.045661	0.187064	-0.103192	0.389109	0.054471	0.080914	-0.0433515	0.462317	-0.29389	0.097301	-0.056318	0.451999	0.0344905	0.446735	-0.279807	1.1413	-0.730722	1.2274	-0.784308	0.706508	-0.098294	
0.67336	6.01044	0	0	0.393811	0.0801725	0.574105	0.238214	0.327049	-0.195636	0.560293	0.00320525	0.220605	-0.130063	0.261027	0.0565785	0.186309	-0.101056	0.39511	0.0691615	0.0801585	-0.0412162	0.484286	-0.306606	0.0929925	-0.0518525	0.461439	0.0436307	0.433721	-0.269668	1.14358	-0.730578	1.22229	-0.779327	0.713553	-0.0963025	
0.672055	6.01044	0	0	0.401682	0.078987	0.571865	0.244545	0.318436	-0.188365	0.562759	0.011758	0.219851	-0.127933	0.260324	0.067496	0.185553	-0.098921	0.401111	0.083852	0.079403	-0.039081	0.506255	-0.319321	0.088684	-0.047387	0.470879	0.052771	0.420707	-0.25953	1.14586	-0.730434	1.21717	-0.774346	0.720597	-0.094311	
0.669912	6.00891	0	0	0.397745	0.0795803	0.577097	0.241126	0.310586	-0.183235	0.565553	0.011628	0.219851	-0.127933	0.261545	0.0729807	0.188951	-0.101141	0.412484	0.091346	0.0678892	-0.0299157	0.51613	-0.322493	0.0765265	-0.0361415	0.474123	0.0525667	0.404386	-0.248865	1.1398	-0.726471	1.19031	-0.755153	0.71758	-0.0967362	
0.667155	6.00738	0	0	0.393809	0.0801735	0.582329	0.237708	0.302735	-0.178106	0.568347	0.011498	0.219851	-0.127933	0.262766	0.0784655	0.19235	-0.103362	0.423858	0.09884	0.0563755	-0.0207505	0.526004	-0.325665	0.064369	-0.024896	0.477368	0.0523625	0.388066	-0.238201	1.13374	-0.722508	1.16345	-0.735959	0.714562	-0.0991615	
0.66401	6.00586	0	0	0.389873	0.0807667	0.587561	0.234289	0.294885	-0.172977	0.57114	0.011368	0.219851	-0.127933	0.263987	0.0839503	0.195748	-0.105582	0.435231	0.106334	0.0448618	-0.0115852	0.535879	-0.328837	0.0522115	-0.0136505	0.480612	0.0521583	0.371745	-0.227537	1.12767	-0.718546	1.13658	-0.716765	0.711545	-0.101587	
0.660701	5.99975	0	0	0.385936	0.08136	0.592793	0.23087	0.287035	-0.167847	0.573934	0.011238	0.219851	-0.127933	0.265208	0.089435	0.199147	-0.107803	0.446605	0.113828	0.033348	-0.00242	0.545753	-0.332009	0.040054	-0.002405	0.483857	0.051954	0.355424	-0.216872	1.12161	-0.714583	1.10972	-0.697572	0.708527	-0.104012	
0.657453	6.00433	0	0	0.388667	0.0736423	0.594665	0.236955	0.282356	-0.163147	0.57192	0.00916325	0.221569	-0.127417	0.27151	0.0895087	0.198391	-0.105667	0.448751	0.123641	0.0226033	0.004601	0.554301	-0.337595	0.036511	-8.975E-05	0.486221	0.054243	0.335067	-0.20357	1.11252	-0.708644	1.08444	-0.682697	0.706535	-0.12027	
