"oxy/doxy","channel","RunPol_Coef","RunPol_Tstat","feel_Coef","feel_Tstat","supp_Coef","supp_Tstat","feel-rest_GLT_Coef","feel-rest_GLT_Tstat","supp-rest_GLT_Coef","supp-rest_GLT_Tstat","supp-feel_GLT_Coef","supp-feel_GLT_Tstat","task-rest_GLT_Coef","task-rest_GLT_Tstat"
"oxy",1,-0.220993,-5.398112,-0.132748,-3.790933,0.217083,6.501233,-0.132748,-3.790933,0.217083,6.501233,0.349831,8.732351,0.084335,1.52026
"doxy",1,-0.459088,-4.260694,-0.28945,-3.140615,-0.377172,-4.291717,-0.28945,-3.140615,-0.377172,-4.291717,-0.087722,-0.831963,-0.666621,-4.565718
"oxy",9,-0.210722,-24.01237,-0.040772,-5.431873,0.081862,11.43703,-0.040772,-5.431873,0.081862,11.43703,0.122634,14.28064,0.041089,3.455398
"doxy",9,-0.039646,-11.91435,0.005074,1.78252,-0.069952,-25.77373,0.005074,1.78252,-0.069952,-25.77373,-0.075026,-23.04037,-0.064879,-14.38851
"oxy",2,-0.523768,-39.0145,-0.231087,-20.12427,0.221206,20.20189,-0.231087,-20.12427,0.221206,20.20189,0.452294,34.42852,-0.009881,-0.543164
"doxy",2,-0.266933,-29.81743,-0.088489,-11.55613,-0.012074,-1.653644,-0.088489,-11.55613,-0.012074,-1.653644,0.076414,8.722745,-0.100563,-8.289948
"oxy",10,-0.137696,-12.49857,-0.01432,-1.519662,0.023528,2.618317,-0.01432,-1.519662,0.023528,2.618317,0.037848,3.510671,0.009207,0.616757
"doxy",10,-0.070876,-16.20215,0.126199,33.72752,-0.037234,-10.43558,0.126199,33.72752,-0.037234,-10.43558,-0.163432,-38.17876,0.088965,15.00848
"oxy",3,-0.617276,-18.68847,-0.228662,-8.093664,0.262427,9.741134,-0.228662,-8.093664,0.262427,9.741134,0.491089,15.19375,0.033765,0.7544
"doxy",3,-0.920838,-11.10884,-0.831426,-11.72644,-0.339503,-5.021541,-0.831426,-11.72644,-0.339503,-5.021541,0.491923,6.064481,-1.17093,-10.42465
"oxy",11,-0.243243,-29.3674,-0.09192,-12.97451,0.033325,4.932899,-0.09192,-12.97451,0.033325,4.932899,0.125245,15.45238,-0.058595,-5.220708
"doxy",11,0.01752,4.984195,0.047166,15.68766,-0.04213,-14.69506,0.047166,15.68766,-0.04213,-14.69506,-0.089296,-25.96063,0.005036,1.057301
"oxy",4,-0.583892,-31.53487,-0.380152,-24.0034,0.370292,24.51942,-0.380152,-24.0034,0.370292,24.51942,0.750445,41.41787,-0.00986,-0.392989
"doxy",4,-0.341557,-29.4969,-0.086904,-8.774229,0.054456,5.765915,-0.086904,-8.774229,0.054456,5.765915,0.14136,12.47529,-0.032448,-2.067952
"oxy",12,-0.185742,-16.69058,-0.013744,-1.443882,0.093213,10.26943,-0.013744,-1.443882,0.093213,10.26943,0.106957,9.821609,0.079469,5.269941
"doxy",12,-0.066592,-16.87988,0.102272,30.30814,-0.029622,-9.206085,0.102272,30.30814,-0.029622,-9.206085,-0.131894,-34.16515,0.072649,13.59012
"oxy",5,-0.086176,-2.59894,-0.124435,-4.38742,-0.271151,-10.02598,-0.124435,-4.38742,-0.271151,-10.02598,-0.146716,-4.521636,-0.395587,-8.8043
"doxy",5,-0.660994,-8.47132,-0.429649,-6.437606,-0.091715,-1.441131,-0.429649,-6.437606,-0.091715,-1.441131,0.337933,4.425841,-0.521364,-4.931059
"oxy",13,-0.184308,-19.12264,-0.031928,-3.87285,0.155928,19.83514,-0.031928,-3.87285,0.155928,19.83514,0.187856,19.91771,0.124,9.49448
"doxy",13,0.106433,23.30796,0.062828,16.08559,-0.068274,-18.33116,0.062828,16.08559,-0.068274,-18.33116,-0.131102,-29.33913,-0.005446,-0.88015
"oxy",6,-0.168001,-15.99583,-0.205303,-22.85314,0.048611,5.674589,-0.205303,-22.85314,0.048611,5.674589,0.253914,24.70535,-0.156692,-11.00997
"doxy",6,-0.067288,-10.80759,0.095117,17.86093,-0.143389,-28.23669,0.095117,17.86093,-0.143389,-28.23669,-0.238506,-39.14715,-0.048272,-5.721821
"oxy",14,-0.143163,-11.6524,0.052782,5.022578,0.189791,18.93942,0.052782,5.022578,0.189791,18.93942,0.137009,11.39577,0.242573,14.5704
"doxy",14,0.001738,0.473979,0.101721,32.42714,-0.112243,-37.5237,0.101721,32.42714,-0.112243,-37.5237,-0.213964,-59.61995,-0.010522,-2.117206
"oxy",7,-0.194383,-25.25372,-0.013291,-2.018824,0.077596,12.35982,-0.013291,-2.018824,0.077596,12.35982,0.090887,12.06648,0.064304,6.16526
"doxy",7,-0.004662,-1.392111,0.077999,27.22939,-0.09375,-34.32193,0.077999,27.22939,-0.09375,-34.32193,-0.171749,-52.40801,-0.015751,-3.470982
"oxy",15,-0.190159,-16.66259,0.057536,5.894154,0.217911,23.41055,0.057536,5.894154,0.217911,23.41055,0.160375,14.36061,0.275447,17.81182
"doxy",15,0.043189,11.77771,0.07117,22.69021,-0.091366,-30.54757,0.07117,22.69021,-0.091366,-30.54757,-0.162535,-45.29445,-0.020196,-4.064394
"oxy",8,-0.083986,-7.813255,-0.03674,-3.995999,0.030068,3.429612,-0.03674,-3.995999,0.030068,3.429612,0.066809,6.351413,-0.006672,-0.45805
"doxy",8,-0.052901,-9.99915,0.159483,35.243,-0.073817,-17.10676,0.159483,35.243,-0.073817,-17.10676,-0.2333,-45.06381,0.085665,11.94959
"oxy",16,-0.257613,-15.84856,0.107908,7.761275,0.083937,6.331151,0.107908,7.761275,0.083937,6.331151,-0.023971,-1.507029,0.191845,8.709994
"doxy",16,-0.031195,-5.52104,0.098327,20.34498,-0.157992,-34.28251,0.098327,20.34498,-0.157992,-34.28251,-0.256319,-46.35759,-0.059666,-7.792905
