"oxy/doxy","channel","RunPol_Coef","RunPol_Tstat","feel_Coef","feel_Tstat","supp_Coef","supp_Tstat","feel-rest_GLT_Coef","feel-rest_GLT_Tstat","supp-rest_GLT_Coef","supp-rest_GLT_Tstat","supp-feel_GLT_Coef","supp-feel_GLT_Tstat","task-rest_GLT_Coef","task-rest_GLT_Tstat"
"oxy",1,0.05217,7.646754,-0.023036,-4.096948,0.150893,27.10427,-0.023036,-4.096948,0.150893,27.10427,0.173929,22.81994,0.127856,15.60552
"doxy",1,0.080124,22.68429,0.042964,14.7592,0.09765,33.88039,0.042964,14.7592,0.09765,33.88039,0.054685,13.85868,0.140614,33.15068
"oxy",9,-0.22545,-22.1967,-0.198715,-23.73895,0.001376,0.166065,-0.198715,-23.73895,0.001376,0.166065,0.200091,17.63414,-0.197339,-16.179
"doxy",9,-0.09888,-14.04173,-0.066476,-11.45441,0.031098,5.412012,-0.066476,-11.45441,0.031098,5.412012,0.097574,12.40326,-0.035378,-4.183627
"oxy",2,0.013514,1.637656,-0.051978,-7.642792,0.11417,16.9554,-0.051978,-7.642792,0.11417,16.9554,0.166148,18.02286,0.062192,6.275927
"doxy",2,0.135391,28.54273,0.08108,20.74031,-0.022893,-5.91455,0.08108,20.74031,-0.022893,-5.91455,-0.103973,-19.62078,0.058188,10.21499
"oxy",10,-0.668675,-47.35532,-0.193518,-16.629,0.023842,2.069216,-0.193518,-16.629,0.023842,2.069216,0.217359,13.77905,-0.169676,-10.00632
"doxy",10,-0.322666,-32.73094,-0.005582,-0.687069,-0.032083,-3.988376,-0.005582,-0.687069,-0.032083,-3.988376,-0.026501,-2.406322,-0.037665,-3.181612
"oxy",3,0.191836,18.97781,-0.048545,-5.82709,0.006715,0.814121,-0.048545,-5.82709,0.006715,0.814121,0.05526,4.893449,-0.04183,-3.445892
"doxy",3,0.08129,25.18539,0.032548,12.23578,0.037727,14.3243,0.032548,12.23578,0.037727,14.3243,0.005178,1.436096,0.070275,18.13061
"oxy",11,-0.143355,-15.10735,-0.210558,-26.924,0.015172,1.959483,-0.210558,-26.924,0.015172,1.959483,0.22573,21.2938,-0.195385,-17.14626
"doxy",11,-0.278381,-28.39085,0.093676,11.59198,-0.075855,-9.48064,0.093676,11.59198,-0.075855,-9.48064,-0.169531,-15.47657,0.017821,1.513434
"oxy",4,0.04948,6.791942,-0.115476,-19.23318,0.052986,8.913415,-0.115476,-19.23318,0.052986,8.913415,0.168462,20.69937,-0.06249,-7.142949
"doxy",4,0.102468,30.83414,0.054993,20.07912,0.046236,17.0507,0.054993,20.07912,0.046236,17.0507,-0.008757,-2.358717,0.10123,25.366
"oxy",12,-0.260723,-25.68679,-0.15813,-18.90329,0.035392,4.273187,-0.15813,-18.90329,0.035392,4.273187,0.193522,17.06668,-0.122738,-10.06956
"doxy",12,0.023645,3.543915,0.049117,8.932307,-0.053414,-9.810851,0.049117,8.932307,-0.053414,-9.810851,-0.102531,-13.75564,-0.004297,-0.536257
"oxy",5,0.033414,3.952435,-0.09676,-13.88745,0.014043,2.035754,-0.09676,-13.88745,0.014043,2.035754,0.110803,11.73209,-0.082716,-8.147554
"doxy",5,-0.160522,-14.05533,-0.033548,-3.564211,0.049438,5.30497,-0.033548,-3.564211,0.049438,5.30497,0.082986,6.504272,0.01589,1.158612
"oxy",13,-0.012577,-1.632461,-0.120565,-18.98823,0.011027,1.754003,-0.120565,-18.98823,0.011027,1.754003,0.131592,15.28928,-0.109538,-11.83963
"doxy",13,-0.058321,-9.581082,0.000727,0.144969,-0.08303,-16.71619,0.000727,0.144969,-0.08303,-16.71619,-0.083757,-12.3168,-0.082302,-11.25908
"oxy",6,-0.104212,-9.679533,-0.085041,-9.584233,0.070324,8.004819,-0.085041,-9.584233,0.070324,8.004819,0.155365,12.91743,-0.014718,-1.138345
"doxy",6,0.141647,35.55935,0.036874,11.23216,0.040963,12.60229,0.036874,11.23216,0.040963,12.60229,0.004088,0.918707,0.077837,16.27173
"oxy",14,-0.076948,-8.555738,-0.072892,-9.834061,0.081866,11.15519,-0.072892,-9.834061,0.081866,11.15519,0.154758,15.40283,0.008974,0.830865
"doxy",14,0.058038,10.92095,-0.015643,-3.57161,-0.041951,-9.673879,-0.015643,-3.57161,-0.041951,-9.673879,-0.026307,-4.431128,-0.057594,-9.024519
"oxy",7,-0.032578,-4.511931,-0.117135,-19.68435,0.006275,1.065042,-0.117135,-19.68435,0.006275,1.065042,0.12341,15.29959,-0.11086,-12.78551
"doxy",7,0.045005,4.771691,0.003807,0.489822,0.05091,6.61503,0.003807,0.489822,0.05091,6.61503,0.047103,4.470398,0.054718,4.831042
"oxy",15,0.041818,7.254593,0.093016,19.57957,0.059884,12.73157,0.093016,19.57957,0.059884,12.73157,-0.033131,-5.144969,0.1529,22.08834
"doxy",15,0.117835,13.60623,-0.141079,-19.76608,-0.116412,-16.47321,-0.141079,-19.76608,-0.116412,-16.47321,0.024667,2.549597,-0.257491,-24.75876
"oxy",8,-0.138664,-11.92137,-0.104389,-10.88955,0.071125,7.493742,-0.104389,-10.88955,0.071125,7.493742,0.175514,13.50709,-0.033264,-2.381444
"doxy",8,-0.080392,-12.45678,0.003221,0.605618,-0.012534,-2.380146,0.003221,0.605618,-0.012534,-2.380146,-0.015755,-2.185288,-0.009313,-1.201667
"oxy",16,-0.071075,-8.045483,-0.075904,-10.42529,0.056198,7.795916,-0.075904,-10.42529,0.056198,7.795916,0.132101,13.38531,-0.019706,-1.857504
"doxy",16,0.055849,7.552874,-0.003384,-0.555369,0.032058,5.313066,-0.003384,-0.555369,0.032058,5.313066,0.035442,4.290483,0.028673,3.229057
