"oxy/doxy","channel","RunPol_Coef","RunPol_Tstat","feel_Coef","feel_Tstat","supp_Coef","supp_Tstat","feel-rest_GLT_Coef","feel-rest_GLT_Tstat","supp-rest_GLT_Coef","supp-rest_GLT_Tstat","supp-feel_GLT_Coef","supp-feel_GLT_Tstat","task-rest_GLT_Coef","task-rest_GLT_Tstat"
"oxy",1,0.361803,17.77695,0.254867,15.10682,-0.131236,-7.85545,0.254867,15.10682,-0.131236,-7.85545,-0.386103,-16.88834,0.123631,5.027185
"doxy",1,-0.190455,-33.56672,-0.013114,-2.788274,0.042486,9.122089,-0.013114,-2.788274,0.042486,9.122089,0.0556,8.723513,0.029372,4.284077
"oxy",9,-0.296539,-35.24815,-0.083851,-12.02369,0.116154,16.81979,-0.083851,-12.02369,0.116154,16.81979,0.200005,21.1638,0.032303,3.177645
"doxy",9,0.467108,35.92389,0.133963,12.42872,-0.179757,-16.84165,0.133963,12.42872,-0.179757,-16.84165,-0.313721,-21.47867,-0.045794,-2.914642
"oxy",2,0.286225,17.25452,0.235496,17.12592,-0.071259,-5.233185,0.235496,17.12592,-0.071259,-5.233185,-0.306755,-16.46212,0.164238,8.193712
"doxy",2,-0.127382,-31.5213,-0.023332,-6.964936,-0.023546,-7.09819,-0.023332,-6.964936,-0.023546,-7.09819,-0.000214,-0.047225,-0.046878,-9.600105
"oxy",10,-0.113506,-20.27884,-0.086856,-18.71971,0.023267,5.063967,-0.086856,-18.71971,0.023267,5.063967,0.110123,17.51459,-0.06359,-9.402042
"doxy",10,0.182601,21.20173,0.139319,19.51437,-0.035356,-5.001051,0.139319,19.51437,-0.035356,-5.001051,-0.174675,-18.05503,0.103964,9.989937
"oxy",3,0.19042,51.84675,-0.027991,-9.193789,0.043853,14.54583,-0.027991,-9.193789,0.043853,14.54583,0.071843,17.4138,0.015862,3.574255
"doxy",3,-0.292403,-51.1827,0.046228,9.76154,-0.069754,-14.8745,0.046228,9.76154,-0.069754,-14.8745,-0.115982,-18.07294,-0.023526,-3.408038
"oxy",11,-0.1802,-29.96377,-0.077991,-15.64435,0.072978,14.78303,-0.077991,-15.64435,0.072978,14.78303,0.150968,22.3473,-0.005013,-0.689837
"doxy",11,0.287435,30.95211,0.125038,16.24297,-0.112363,-14.74024,0.125038,16.24297,-0.112363,-14.74024,-0.2374,-22.75777,0.012675,1.129576
"oxy",4,-0.204648,-12.12914,0.244077,17.4511,-0.108796,-7.855379,0.244077,17.4511,-0.108796,-7.855379,-0.352872,-18.61823,0.135281,6.635459
"doxy",4,-0.565062,-68.34177,-0.054321,-7.925533,0.005614,0.827106,-0.054321,-7.925533,0.005614,0.827106,0.059934,6.453012,-0.048707,-4.875216
"oxy",12,0.00592,0.342757,0.12082,8.439005,-0.042164,-2.97408,0.12082,8.439005,-0.042164,-2.97408,-0.162984,-8.400818,0.078656,3.768968
"doxy",12,0.046016,8.341484,0.01273,2.783835,-0.005651,-1.24788,0.01273,2.783835,-0.005651,-1.24788,-0.018381,-2.966199,0.007079,1.062052
