"oxy/doxy","channel","RunPol_Coef","RunPol_Tstat","feel_Coef","feel_Tstat","supp_Coef","supp_Tstat","feel-rest_GLT_Coef","feel-rest_GLT_Tstat","supp-rest_GLT_Coef","supp-rest_GLT_Tstat","supp-feel_GLT_Coef","supp-feel_GLT_Tstat","task-rest_GLT_Coef","task-rest_GLT_Tstat"
"oxy",1,1.479023,7.412034,0.041576,0.243576,-0.660963,-4.061527,0.041576,0.243576,-0.660963,-4.061527,-0.70254,-3.598744,-0.619387,-2.290454
"doxy",1,-6.737559,-23.08864,0.070207,0.281258,-0.855586,-3.595083,0.070207,0.281258,-0.855586,-3.595083,-0.925793,-3.242855,-0.785379,-1.985966
"oxy",9,0.040176,2.193105,0.031918,2.036878,0.229811,15.38211,0.031918,2.036878,0.229811,15.38211,0.197893,11.04188,0.261729,10.54254
"doxy",9,0.056448,5.442949,0.138701,15.63494,-0.03093,-3.656946,0.138701,15.63494,-0.03093,-3.656946,-0.169631,-16.71906,0.107771,7.668095
"oxy",2,-0.418498,-18.95382,0.037193,1.969187,-0.125783,-6.985151,0.037193,1.969187,-0.125783,-6.985151,-0.162976,-7.544741,-0.088591,-2.960661
"doxy",2,0.130414,10.68231,0.248173,23.76422,-0.062389,-6.266142,0.248173,23.76422,-0.062389,-6.266142,-0.310562,-26.00204,0.185784,11.22912
"oxy",10,-0.368731,-22.39676,-0.075031,-5.327743,-0.045868,-3.416163,-0.075031,-5.327743,-0.045868,-3.416163,0.029162,1.810578,-0.120899,-5.418711
"doxy",10,0.076463,4.885343,-0.00301,-0.2248,-0.069929,-5.478336,-0.00301,-0.2248,-0.069929,-5.478336,-0.066919,-4.370296,-0.072939,-3.43872
"oxy",3,-9.200866,-12.63496,-2.615343,-4.198572,-4.595094,-7.737292,-2.615343,-4.198572,-4.595094,-7.737292,-1.979751,-2.778903,-7.210437,-7.306401
"doxy",3,-20.67327,-11.54046,-7.606293,-4.963806,-13.2101,-9.042104,-7.606293,-4.963806,-13.2101,-9.042104,-5.603808,-3.197531,-20.81639,-8.574645
"oxy",11,0.046975,2.195975,0.054784,2.993889,0.161457,9.254722,0.054784,2.993889,0.161457,9.254722,0.106673,5.097189,0.21624,7.459181
"doxy",11,0.078883,6.804259,0.233446,23.54042,-0.006819,-0.721189,0.233446,23.54042,-0.006819,-0.721189,-0.240265,-21.18398,0.226627,14.42478
"oxy",4,-0.223287,-12.00461,-0.033527,-2.107221,-0.070287,-4.633514,-0.033527,-2.107221,-0.070287,-4.633514,-0.03676,-2.020124,-0.103814,-4.118502
"doxy",4,0.142366,13.3234,0.183439,20.06912,-0.03247,-3.725974,0.183439,20.06912,-0.03247,-3.725974,-0.215909,-20.65367,0.150969,10.42542
"oxy",12,0.069381,3.478439,0.074535,4.368539,0.087779,5.396213,0.074535,4.368539,0.087779,5.396213,0.013244,0.67872,0.162315,6.004839
"doxy",12,0.112811,8.431602,0.252858,22.09339,-0.04416,-4.047046,0.252858,22.09339,-0.04416,-4.047046,-0.297018,-22.69126,0.208697,11.50993
"oxy",5,1.491444,1.947301,-1.093172,-1.668564,-5.38122,-8.615026,-1.093172,-1.668564,-5.38122,-8.615026,-4.288047,-5.722735,-6.474392,-6.237666
"doxy",5,35.15977,15.77785,2.227675,1.168642,-17.25414,-9.493901,2.227675,1.168642,-17.25414,-9.493901,-19.48182,-8.936122,-15.02647,-4.975716
"oxy",13,-0.069535,-5.715285,-0.006536,-0.627996,0.13435,13.54014,-0.006536,-0.627996,0.13435,13.54014,0.140886,11.83643,0.127814,7.751969
"doxy",13,-0.080689,-11.77479,0.150147,25.61422,-0.025606,-4.581646,0.150147,25.61422,-0.025606,-4.581646,-0.175753,-26.21538,0.124541,13.41057
"oxy",6,-0.022389,-1.325196,0.067037,4.638612,0.169754,12.32011,0.067037,4.638612,0.169754,12.32011,0.102717,6.214483,0.236791,10.34207
"doxy",6,0.105094,9.689033,0.227815,24.55349,-0.062574,-7.073686,0.227815,24.55349,-0.062574,-7.073686,-0.290389,-27.36534,0.165241,11.24133
"oxy",14,0.036426,2.751262,-0.004421,-0.390357,0.098977,9.16643,-0.004421,-0.390357,0.098977,9.16643,0.103398,7.982635,0.094556,5.269902
"doxy",14,0.033435,4.457335,0.126959,19.78644,0.00258,0.421808,0.126959,19.78644,0.00258,0.421808,-0.124378,-16.94883,0.129539,12.7431
"oxy",7,-0.091954,-4.765921,0.118497,7.179807,0.263499,16.74578,0.118497,7.179807,0.263499,16.74578,0.145002,7.681889,0.381996,14.60941
"doxy",7,0.037757,3.966843,0.123235,15.1361,-0.058911,-7.58927,0.123235,15.1361,-0.058911,-7.58927,-0.182147,-19.56096,0.064324,4.986781
"oxy",15,-0.221599,-12.91129,0.02111,1.437867,0.120263,8.591774,0.02111,1.437867,0.120263,8.591774,0.099153,5.905065,0.141373,6.078058
"doxy",15,-0.228073,-17.36391,0.175157,15.58934,-0.056019,-5.229489,0.175157,15.58934,-0.056019,-5.229489,-0.231176,-17.99009,0.119138,6.692966
"oxy",8,-0.514393,-21.26449,0.044294,2.14057,-0.218861,-11.09374,0.044294,2.14057,-0.218861,-11.09374,-0.263155,-11.1196,-0.174567,-5.325007
"doxy",8,0.591462,23.27527,-0.104136,-4.790677,-0.01677,-0.809198,-0.104136,-4.790677,-0.01677,-0.809198,0.087366,3.514208,-0.120906,-3.510859
"oxy",16,-0.17327,-12.14149,-0.012419,-1.017369,0.067708,5.817516,-0.012419,-1.017369,0.067708,5.817516,0.080127,5.739145,0.055288,2.858776
"doxy",16,-0.09642,-10.81741,0.121956,15.99521,-0.060638,-8.341584,0.121956,15.99521,-0.060638,-8.341584,-0.182594,-20.93928,0.061319,5.076315
