"oxy/doxy","channel","RunPol_Coef","RunPol_Tstat","feel_Coef","feel_Tstat","supp_Coef","supp_Tstat","feel-rest_GLT_Coef","feel-rest_GLT_Tstat","supp-rest_GLT_Coef","supp-rest_GLT_Tstat","supp-feel_GLT_Coef","supp-feel_GLT_Tstat","task-rest_GLT_Coef","task-rest_GLT_Tstat"
"oxy",1,0.306026,32.82806,-0.131171,-17.24519,0.119343,15.53707,-0.131171,-17.24519,0.119343,15.53707,0.250514,24.06522,-0.011828,-1.056432
"doxy",1,-0.03384,-5.236785,0.01557,2.952982,-0.016015,-3.007721,0.01557,2.952982,-0.016015,-3.007721,-0.031585,-4.377024,-0.000445,-0.057328
"oxy",9,-0.016034,-1.284466,-0.045282,-4.445739,-0.157178,-15.28083,-0.045282,-4.445739,-0.157178,-15.28083,-0.111895,-8.027023,-0.20246,-13.50414
"doxy",9,-0.067478,-12.69585,0.110267,25.4267,-0.014416,-3.291682,0.110267,25.4267,-0.014416,-3.291682,-0.124682,-21.00764,0.095851,15.01604
"oxy",2,0.009366,0.652021,0.011857,1.01167,-0.036185,-3.057314,0.011857,1.01167,-0.036185,-3.057314,-0.048042,-2.995141,-0.024328,-1.41024
"doxy",2,-0.479163,-16.85914,0.300161,12.94342,-0.331143,-14.14007,0.300161,12.94342,-0.331143,-14.14007,-0.631304,-19.89118,-0.030982,-0.907655
"oxy",10,-0.04124,-3.234565,0.024806,2.384488,-0.111644,-10.62729,0.024806,2.384488,-0.111644,-10.62729,-0.13645,-9.583968,-0.086839,-5.671147
"doxy",10,-0.155716,-19.4038,0.137838,21.05081,-0.071397,-10.79739,0.137838,21.05081,-0.071397,-10.79739,-0.209235,-23.34859,0.066442,6.893669
"oxy",3,0.186515,16.16781,0.049662,5.275944,0.049519,5.209499,0.049662,5.275944,0.049519,5.209499,-0.000142,-0.011034,0.099181,7.158477
"doxy",3,-0.056328,-8.543658,0.06931,12.88428,-0.062291,-11.46647,0.06931,12.88428,-0.062291,-11.46647,-0.1316,-17.87518,0.007019,0.886454
"oxy",11,-0.062396,-6.310166,-0.041591,-5.154952,-0.075358,-9.249147,-0.041591,-5.154952,-0.075358,-9.249147,-0.033768,-3.058153,-0.116949,-9.847781
