0.705	4.38537	0	0	0.214355	0.240963	0.239953	0.195357	3.07195	-1.60523	0.113924	0.126904	0.374959	0.191686	0.137165	0.162646	0.117285	0.265644	0.046522	0.082507	0.153836	0.222322	0.104518	0.158262	0.21286	0.089138	0.14734	0.054239	0.187841	-0.018344	0.05855	-0.16277	0.15307	-0.105543	0.300814	0.198196	
0.708318	4.40369	0	0	0.217297	0.232649	0.241186	0.19187	3.30015	-1.75836	0.118322	0.114474	0.381841	0.18308	0.131852	0.156908	0.116805	0.253381	0.0400898	0.0828365	0.152913	0.22493	0.102945	0.162706	0.219544	0.0847705	0.145208	0.060263	0.193151	-0.015968	0.0584092	-0.148861	0.1483	-0.0920627	0.29915	0.212901	
0.711292	4.42505	0	0	0.220239	0.224335	0.24242	0.188384	3.52835	-1.91148	0.12272	0.102045	0.388723	0.174474	0.126539	0.15117	0.116324	0.241117	0.0336575	0.083166	0.151991	0.227538	0.101373	0.167151	0.226228	0.080403	0.143076	0.066287	0.198461	-0.013592	0.0582685	-0.134952	0.143531	-0.0785825	0.297485	0.227605	
0.714013	4.44488	0	0	0.22318	0.216021	0.243653	0.184897	3.75654	-2.0646	0.127118	0.0896155	0.395606	0.165869	0.121227	0.145432	0.115844	0.228854	0.0272252	0.0834955	0.151068	0.230145	0.0998005	0.171595	0.232913	0.0760355	0.140945	0.072311	0.203771	-0.011216	0.0581277	-0.121042	0.138761	-0.0651023	0.29582	0.24231	
0.716575	4.47082	0	0	0.226122	0.207707	0.244887	0.181411	3.98474	-2.21772	0.131516	0.077186	0.402488	0.157263	0.115914	0.139694	0.115364	0.216591	0.020793	0.083825	0.150145	0.232753	0.098228	0.176039	0.239597	0.071668	0.138813	0.078335	0.209081	-0.00884	0.057987	-0.107133	0.133991	-0.051622	0.294156	0.257014	
0.71907	4.49371	0	0	0.230618	0.2069	0.249638	0.180987	3.75746	-2.06721	0.131516	0.077186	0.392509	0.163784	0.125466	0.133453	0.11652	0.213323	0.0272252	0.0834955	0.150145	0.232753	0.0966545	0.180485	0.239597	0.071668	0.134546	0.0903952	0.218434	-0.0178753	0.0666163	-0.104468	0.14419	-0.0582865	0.289431	0.250372	
0.721592	4.51965	0	0	0.235113	0.206092	0.254389	0.180563	3.53019	-1.9167	0.131516	0.077186	0.382529	0.170304	0.135017	0.127212	0.117677	0.210055	0.0336575	0.083166	0.150145	0.232753	0.095081	0.184931	0.239597	0.071668	0.130278	0.102456	0.227787	-0.0269105	0.0752455	-0.101803	0.15439	-0.064951	0.284706	0.243731	
0.724233	4.53644	0	0	0.239609	0.205284	0.259139	0.18014	3.30292	-1.76619	0.131516	0.077186	0.372549	0.176825	0.144569	0.12097	0.118833	0.206786	0.0400898	0.0828365	0.150145	0.232753	0.0935075	0.189378	0.239597	0.071668	0.126011	0.114516	0.237141	-0.0359457	0.0838747	-0.0991373	0.164589	-0.0716155	0.279981	0.23709	
0.727086	4.54864	0	0	0.244105	0.204477	0.26389	0.179716	3.07565	-1.61567	0.131516	0.077186	0.36257	0.183346	0.15412	0.114729	0.11999	0.203518	0.046522	0.082507	0.150145	0.232753	0.091934	0.193824	0.239597	0.071668	0.121744	0.126576	0.246494	-0.044981	0.092504	-0.096472	0.174788	-0.07828	0.275256	0.230448	
0.730244	4.55932	0	0	0.242714	0.220314	0.263703	0.193256	2.89685	-1.48278	0.127118	0.0896155	0.358787	0.194038	0.149881	0.126708	0.125102	0.20269	0.0558345	0.091938	0.157836	0.235753	0.0950275	0.202068	0.243002	0.0765788	0.139228	0.124436	0.247839	-0.048782	0.101147	-0.0938055	0.177969	-0.087269	0.27794	0.222863	
