3.56293	0	0	-0.042224	0.019662	-0.013287	-0.039368	-0.019312	0.020514	-0.008368	0.147367	0.038413	0.030356	0.044544	0.084893	0.055142	-0.03223	0.101992	0.092773	-0.004472	0.107676	0.007994	0.258474	0.033981	0.123021	0.01874	0.253949	0.01644	0.078057	0.026983	0.289105	0.021158	0.101078	0.058752	0.181564	
3.56293	0	0	-0.0401977	0.0139352	-0.00361725	-0.0492153	-0.0176607	0.0158467	-0.008368	0.147367	0.0350273	0.0287145	0.0485447	0.0735862	0.0570855	-0.0377222	0.0996715	0.0857902	-0.0017285	0.0999227	0.0115787	0.248343	0.0324855	0.116497	0.0186295	0.23505	0.0183702	0.0726015	0.0230645	0.270425	0.018031	0.0924185	0.0551092	0.173335	
3.56445	0	0	-0.0381715	0.0082085	0.0060525	-0.0590625	-0.0160095	0.0111795	-0.008368	0.147367	0.0316415	0.027073	0.0525455	0.0622795	0.059029	-0.0432145	0.097351	0.0788075	0.001015	0.0921695	0.0151635	0.238212	0.03099	0.109972	0.018519	0.21615	0.0203005	0.067146	0.019146	0.251746	0.014904	0.083759	0.0514665	0.165106	
3.5675	0	0	-0.0361452	0.00248175	0.0157223	-0.0689097	-0.0143582	0.00651225	-0.008368	0.147367	0.0282557	0.0254315	0.0565462	0.0509727	0.0609725	-0.0487068	0.0950305	0.0718247	0.0037585	0.0844162	0.0187483	0.228081	0.0294945	0.103447	0.0184085	0.197251	0.0222308	0.0616905	0.0152275	0.233066	0.011777	0.0750995	0.0478237	0.156878	
3.56903	0	0	-0.034119	-0.003245	0.025392	-0.078757	-0.012707	0.001845	-0.008368	0.147367	0.02487	0.02379	0.060547	0.039666	0.062916	-0.054199	0.09271	0.064842	0.006502	0.076663	0.022333	0.21795	0.027999	0.096923	0.018298	0.178352	0.024161	0.056235	0.011309	0.214386	0.00865	0.06644	0.044181	0.148649	
3.57056	0	0	-0.034119	-0.003245	0.0173465	-0.0735	-0.012707	0.001845	-0.008368	0.147367	0.0291427	0.0229248	0.059214	0.0434332	0.062916	-0.054199	0.0914068	0.0685255	0.006502	0.076663	0.0173575	0.218607	0.0288615	0.0944855	0.0112085	0.179197	0.020822	0.0521303	0.00373125	0.206096	0.01111	0.0594875	0.0421627	0.135848	
3.57361	0	0	-0.034119	-0.003245	0.009301	-0.068243	-0.012707	0.001845	-0.008368	0.147367	0.0334155	0.0220595	0.057881	0.0472005	0.062916	-0.054199	0.0901035	0.072209	0.006502	0.076663	0.012382	0.219264	0.029724	0.092048	0.004119	0.180041	0.017483	0.0480255	-0.0038465	0.197806	0.01357	0.052535	0.0401445	0.123047	
3.57208	0	0	-0.034119	-0.003245	0.0012555	-0.062986	-0.012707	0.001845	-0.008368	0.147367	0.0376882	0.0211942	0.056548	0.0509677	0.062916	-0.054199	0.0888002	0.0758925	0.006502	0.076663	0.0074065	0.21992	0.0305865	0.0896105	-0.0029705	0.180886	0.014144	0.0439207	-0.0114243	0.189516	0.01603	0.0455825	0.0381263	0.110246	
3.57513	0	0	-0.034119	-0.003245	-0.00679	-0.057729	-0.012707	0.001845	-0.008368	0.147367	0.041961	0.020329	0.055215	0.054735	0.062916	-0.054199	0.087497	0.079576	0.006502	0.076663	0.002431	0.220577	0.031449	0.087173	-0.01006	0.18173	0.010805	0.039816	-0.019002	0.181226	0.01849	0.03863	0.036108	0.097445	
3.57208	0	0	-0.0435467	-0.00148425	-0.0051665	-0.062317	-0.0110565	-0.00281975	-0.0122173	0.145077	0.0428477	0.0178227	0.0538815	0.058504	0.0638873	-0.056944	0.087497	0.079576	0.007416	0.07408	0.0036245	0.217204	0.031449	0.087173	-0.004715	0.185815	0.009841	0.042541	-0.014605	0.183646	0.0253132	0.0368435	0.0259757	0.107593	
3.57361	0	0	-0.0529745	0.0002765	-0.003543	-0.066905	-0.009406	-0.0074845	-0.0160665	0.142788	0.0437345	0.0153165	0.052548	0.062273	0.0648585	-0.059689	0.087497	0.079576	0.00833	0.071497	0.004818	0.21383	0.031449	0.087173	0.00063	0.1899	0.008877	0.045266	-0.010208	0.186067	0.0321365	0.035057	0.0158435	0.11774	
3.57361	0	0	-0.0624023	0.00203725	-0.0019195	-0.071493	-0.0077555	-0.0121493	-0.0199158	0.140498	0.0446213	0.0128103	0.0512145	0.066042	0.0658297	-0.062434	0.087497	0.079576	0.009244	0.068914	0.0060115	0.210457	0.031449	0.087173	0.005975	0.193986	0.007913	0.047991	-0.005811	0.188488	0.0389598	0.0332705	0.00571125	0.127888	
